asset_ticker,asset_secid,year,n_days,empirical_exceedance_rate_base,empirical_exceedance_rate_hist,empirical_exceedance_rate_ewma,empirical_exceedance_rate_caviar,empirical_exceedance_rate_garch_t,empirical_exceedance_rate_conf,avg_loss_norm,avg_q_hat_base_raw,avg_q_hat_ref,avg_q_hat_core_op,avg_q_hat_rep,avg_q_hat_base,avg_q_hat_hist,avg_q_hat_ewma,avg_q_hat_caviar,avg_q_hat_garch_t,avg_buffer_t,avg_var_conf_raw,avg_var_conf,avg_violation_ewma,avg_violation_caviar,avg_violation_garch_t,avg_violation_conf,avg_pinball_base,avg_pinball_hist,avg_pinball_ewma,avg_pinball_caviar,avg_pinball_garch_t,avg_pinball_conf,quality_strict_pass_share,p95_book_quality_max_abs_k_t,p95_book_quality_max_abs_dte_error_t,n_route_a_changed,experiment_id,experiment_group,book_type,book_quality_mode
QQQ,107899,2021,251,0.17131474103585656,0.09561752988047809,,,,0.099601593625498,-0.003856501572306549,0.02302814259938021,0.023045610040889026,0.03806829796992741,0.03806829796992741,0.023045610040889026,0.03511109571370355,,,,0.015022687929038383,0.03806829796992741,0.03806829796992741,,,,0.003141723164744935,0.007526598134841006,0.006736023789003005,,,,0.007334203118968331,1.0,0.15698506560922468,2.0,3,bookquality_lightgbm_robust_all_floor_0p0_quality_strict_economic,book_quality_robustness,short_put_spread_25delta_10delta_30d,strict_economic
QQQ,107899,2022,208,0.18269230769230768,0.10096153846153846,,,,0.09134615384615384,0.00032269365312093676,0.026775274962915322,0.02679899166998615,0.050392404166684765,0.050392404166684765,0.02679899166998615,0.03928819821494359,,,,0.02359341249669861,0.050392404166684765,0.050392404166684765,,,,0.0031642881623749905,0.008838272612967265,0.008244602237673619,,,,0.008171259213731373,1.0,0.34860748686310383,1.6499999999999773,3,bookquality_lightgbm_robust_all_floor_0p0_quality_strict_economic,book_quality_robustness,short_put_spread_25delta_10delta_30d,strict_economic
QQQ,107899,2019,251,0.24701195219123506,0.09163346613545817,,,,0.11553784860557768,0.06966965363162682,0.18811469586960797,0.18811469586960797,0.25829754022692064,0.25829754022692064,0.18811469586960797,0.2862990655520243,,,,0.07018284435731269,0.25829754022692064,0.25829754022692064,,,,0.005430313336479201,0.029033488836129544,0.02845597088023435,,,,0.02429310199600858,0.0,0.16412946104294715,2.0,0,learner_gbr_robust_all_floor_0p0_quality_loose,learner_robustness,atm_straddle_30d,loose
QQQ,107899,2020,253,0.11857707509881422,0.015810276679841896,,,,0.09486166007905138,0.010680296955918791,0.09876147536385176,0.09876147536385176,0.123252959110618,0.123252959110618,0.09876147536385176,0.19886908647699078,,,,0.02449148374676624,0.123252959110618,0.123252959110618,,,,0.002799210707483263,0.01414769331120682,0.020046461503553742,,,,0.014056476922953181,0.857707509881423,0.0896930745213322,2.0,0,learner_gbr_robust_all_floor_0p0_quality_loose,learner_robustness,atm_straddle_30d,loose
QQQ,107899,2021,252,0.24206349206349206,0.10714285714285714,,,,0.13095238095238096,0.00960176155181082,0.05688736724173406,0.05688736724173406,0.07250142828137827,0.07250142828137827,0.05688736724173406,0.07709363428138082,,,,0.015614061039644215,0.07250142828137827,0.07250142828137827,,,,0.0034797691609977826,0.010708033029437654,0.011145394552954588,,,,0.009769735833954527,1.0,0.003464437495666488,2.0,0,learner_gbr_robust_all_floor_0p0_quality_loose,learner_robustness,atm_straddle_30d,loose
QQQ,107899,2022,251,0.20717131474103587,0.250996015936255,,,,0.11952191235059761,0.015123712294018278,0.1535613291153533,0.1535613291153533,0.204322895449808,0.204322895449808,0.1535613291153533,0.1340027579716869,,,,0.0507615663344547,0.204322895449808,0.204322895449808,,,,0.007807348778330474,0.029735771339056777,0.03123668471355399,,,,0.02672726709390944,0.5856573705179283,0.18710673607677747,2.0,0,learner_gbr_robust_all_floor_0p0_quality_loose,learner_robustness,atm_straddle_30d,loose
QQQ,107899,2023,194,0.31958762886597936,0.22164948453608246,,,,0.1134020618556701,0.14821083936999008,0.2573773184091315,0.2573773184091315,0.3735834292354661,0.3735834292354661,0.2573773184091315,0.32333251635740284,,,,0.1162061108263347,0.3735834292354661,0.3735834292354661,,,,0.006473299408423136,0.04077535446700703,0.048847964651203814,,,,0.02901055839497074,0.0,0.3475507500739522,2.0,0,learner_gbr_robust_all_floor_0p0_quality_loose,learner_robustness,atm_straddle_30d,loose
QQQ,107899,2024,124,0.2903225806451613,0.1935483870967742,,,,0.07258064516129033,0.21033227446528158,0.3839187327481214,0.3839187327481214,0.4908449873191369,0.4908449873191369,0.3839187327481214,0.529957192844155,,,,0.10692625457101548,0.4908449873191369,0.4908449873191369,,,,0.004201373087502021,0.03945515631518338,0.049493778343733044,,,,0.03225264437288754,0.0,0.3483506023097713,5.849999999999994,0,learner_gbr_robust_all_floor_0p0_quality_loose,learner_robustness,atm_straddle_30d,loose
QQQ,107899,2025,159,0.20125786163522014,0.050314465408805034,,,,0.10062893081761007,0.12143218047449361,0.2937495270980037,0.2937495270980037,0.35499298529520085,0.35499298529520085,0.2937495270980037,0.5669922713058775,,,,0.06124345819719715,0.35499298529520085,0.35499298529520085,,,,0.00505826050224428,0.031356674460382726,0.04781624284947739,,,,0.028414340984315,0.0,0.3391906762986874,2.0,0,learner_gbr_robust_all_floor_0p0_quality_loose,learner_robustness,atm_straddle_30d,loose
QQQ,107899,2019,251,0.20717131474103587,0.09561752988047809,,,,0.11155378486055777,-0.0018741147400762985,0.02364206222304364,0.02364206222304364,0.04102627373172153,0.04102627373172153,0.02364206222304364,0.04107029906078991,,,,0.0173842115086779,0.04102627373172153,0.04102627373172153,,,,0.0016077958008502665,0.006628335355105103,0.0058895485455843525,,,,0.005897834648030049,1.0,0.2615237241225177,2.0,0,learner_gbr_robust_all_floor_0p0_quality_loose,learner_robustness,risk_reversal_25d_30d,loose
QQQ,107899,2020,253,0.18972332015810275,0.11067193675889328,,,,0.1225296442687747,-0.0039025118588932716,0.028551114693185786,0.028551114693185786,0.039733791038243434,0.039733791038243434,0.028551114693185786,0.04275819043451622,,,,0.01118267634505765,0.039733791038243434,0.039733791038243434,,,,0.0028851997139573266,0.007801880144729421,0.008044426894759107,,,,0.007248830003670996,0.9960474308300395,0.18947838341413226,2.0,0,learner_gbr_robust_all_floor_0p0_quality_loose,learner_robustness,risk_reversal_25d_30d,loose
QQQ,107899,2021,252,0.17063492063492064,0.09523809523809523,,,,0.10317460317460317,-0.0011677967556301344,0.02616972171859253,0.02616972171859253,0.040280029598164215,0.040280029598164215,0.02616972171859253,0.04198906085370367,,,,0.014110307879571685,0.040280029598164215,0.040280029598164215,,,,0.0018559625660647466,0.006268121419602686,0.005884139939540096,,,,0.00600074520144418,1.0,0.08461449029681473,2.0,0,learner_gbr_robust_all_floor_0p0_quality_loose,learner_robustness,risk_reversal_25d_30d,loose
QQQ,107899,2022,251,0.14342629482071714,0.07569721115537849,,,,0.10358565737051793,-0.006198007585857371,0.02682426412814898,0.026825443632284264,0.035633430405551135,0.035633430405551135,0.026825443632284264,0.03520640623926264,,,,0.00880798677326687,0.035633430405551135,0.035633430405551135,,,,0.002973613675299529,0.007183689773338141,0.007170955261558434,,,,0.007156757474440379,0.952191235059761,0.34764953389129305,2.0,1,learner_gbr_robust_all_floor_0p0_quality_loose,learner_robustness,risk_reversal_25d_30d,loose
QQQ,107899,2023,195,0.11794871794871795,0.1282051282051282,,,,0.08717948717948718,-0.035382370634702474,0.052939607879308855,0.05307353001992304,0.07332291853810509,0.07342265929878072,0.05307353001992304,0.04712628965871475,,,,0.020249388518182053,0.07332291853810509,0.07342265929878072,,,,0.0056594671371126715,0.01637996422869187,0.016786159120231545,,,,0.016539970130460987,0.05128205128205128,0.34987811731019125,2.0,1,learner_gbr_robust_all_floor_0p0_quality_loose,learner_robustness,risk_reversal_25d_30d,loose
QQQ,107899,2024,134,0.12686567164179105,0.05223880597014925,,,,0.1044776119402985,-0.11144903299932374,0.021405794421795722,0.022032881331116326,0.02470780178834235,0.02473655448319481,0.022032881331116326,0.04023550247092983,,,,0.0026749204572260247,0.02470780178834235,0.02473655448319481,,,,0.004529998573567386,0.018145364726560566,0.01917843833385542,,,,0.018148557321819237,0.0,0.3497361575129961,5.349999999999994,9,learner_gbr_robust_all_floor_0p0_quality_loose,learner_robustness,risk_reversal_25d_30d,loose
QQQ,107899,2025,161,0.20496894409937888,0.18012422360248448,,,,0.12422360248447205,0.009069198532677071,0.038408495217017787,0.03841438158698752,0.05095561989231865,0.05095561989231865,0.03841438158698752,0.034502384559109756,,,,0.012541238305331132,0.05095561989231865,0.05095561989231865,,,,0.015520828811541312,0.0200885610318904,0.020410403903741547,,,,0.01970947094750547,0.012422360248447204,0.34988375608361905,2.0,1,learner_gbr_robust_all_floor_0p0_quality_loose,learner_robustness,risk_reversal_25d_30d,loose
QQQ,107899,2019,250,0.168,0.076,,,,0.108,-0.0018191052461359854,0.026595181322541784,0.026618045078319722,0.036646420833581064,0.036646420833581064,0.026618045078319722,0.03988827384910858,,,,0.010028375755261337,0.036646420833581064,0.036646420833581064,,,,0.003726245946490902,0.007754716672261642,0.007080298009396216,,,,0.007572798554462606,1.0,0.316961456081972,2.0,1,learner_gbr_robust_all_floor_0p0_quality_loose,learner_robustness,short_put_spread_25delta_10delta_30d,loose
QQQ,107899,2020,251,0.18326693227091634,0.11952191235059761,,,,0.099601593625498,0.001735408762783916,0.033956598105580306,0.03395796276507425,0.05037497688553589,0.05037497688553589,0.03395796276507425,0.04039457825044244,,,,0.016417014120461648,0.05037497688553589,0.05037497688553589,,,,0.0034463749877111354,0.008723413365283518,0.008098499926312222,,,,0.008310331799986331,0.9920318725099602,0.28049654630633386,2.0,2,learner_gbr_robust_all_floor_0p0_quality_loose,learner_robustness,short_put_spread_25delta_10delta_30d,loose
QQQ,107899,2021,252,0.17063492063492064,0.09523809523809523,,,,0.0992063492063492,-0.0038385675114417086,0.022171319866817637,0.022249086050183546,0.035841820148491875,0.035841820148491875,0.022249086050183546,0.034989520571719196,,,,0.013592734098308332,0.035841820148491875,0.035841820148491875,,,,0.003337002729987035,0.0076550422730616435,0.006727192287686191,,,,0.007305041495980392,0.996031746031746,0.156928538821184,2.0,3,learner_gbr_robust_all_floor_0p0_quality_loose,learner_robustness,short_put_spread_25delta_10delta_30d,loose
QQQ,107899,2022,223,0.17937219730941703,0.09417040358744394,,,,0.08968609865470852,-0.0005298271701469677,0.025436507632520013,0.025440959150122414,0.04779649111293628,0.04779649111293628,0.025440959150122414,0.039226283470179375,,,,0.02235553196281387,0.04779649111293628,0.04779649111293628,,,,0.003037426546793971,0.008301031757934254,0.008031192994751028,,,,0.007870058375102296,0.9327354260089686,0.34897777713831124,1.8999999999999773,2,learner_gbr_robust_all_floor_0p0_quality_loose,learner_robustness,short_put_spread_25delta_10delta_30d,loose
QQQ,107899,2023,2,0.0,0.0,,,,0.0,-0.006847574044601773,0.029293744869303563,0.029293744869303563,0.029542297624353613,0.029542297624353613,0.029293744869303563,0.03926067507122427,,,,0.0002485527550500459,0.029542297624353613,0.029542297624353613,,,,0.0,0.0036141318913905326,0.004610824911582604,,,,0.0036389871668955375,0.0,0.3487092386204359,1.95,0,learner_gbr_robust_all_floor_0p0_quality_loose,learner_robustness,short_put_spread_25delta_10delta_30d,loose
QQQ,107899,2024,9,0.0,0.0,,,,0.0,-0.04625539841103259,0.01394894650684423,0.01394894650684423,0.014118125407152451,0.014118125407152451,0.01394894650684423,0.03661325212001138,,,,0.00016917890030822126,0.014118125407152451,0.014118125407152451,,,,0.0,0.006020434491787681,0.008286865053104395,,,,0.006037352381818503,0.0,0.3476917814780308,2.0,0,learner_gbr_robust_all_floor_0p0_quality_loose,learner_robustness,short_put_spread_25delta_10delta_30d,loose
QQQ,107899,2025,1,0.0,0.0,,,,0.0,-0.06634449928710301,-6.474362718128661e-05,0.0,-0.00010284323201134593,0.0,0.0,0.03458254226356807,,,,-0.00010284323201134593,-0.00010284323201134593,0.0,,,,0.0,0.006634449928710299,0.010092704155067106,,,,0.006634449928710299,0.0,0.34146738206306715,1.0,0,learner_gbr_robust_all_floor_0p0_quality_loose,learner_robustness,short_put_spread_25delta_10delta_30d,loose
QQQ,107899,2019,251,0.20717131474103587,0.09163346613545817,,,,0.11155378486055777,0.06966965363162682,0.19615956974694454,0.19615956974694454,0.26183469825169164,0.26183469825169164,0.19615956974694454,0.2862990655520243,,,,0.06567512850474706,0.26183469825169164,0.26183469825169164,,,,0.00522728185671349,0.027810702306722085,0.02845597088023435,,,,0.024443786318719962,0.0,0.16412946104294715,2.0,0,learner_xgboost_robust_all_floor_0p0_quality_loose,learner_robustness,atm_straddle_30d,loose
QQQ,107899,2020,253,0.1225296442687747,0.015810276679841896,,,,0.08695652173913043,0.010680296955918791,0.10348617132355573,0.10348617132355573,0.12353444116311989,0.12353444116311989,0.10348617132355573,0.19886908647699078,,,,0.02004826983956416,0.12353444116311989,0.12353444116311989,,,,0.002520917029697343,0.013846416009721517,0.020046461503553742,,,,0.01380633145041745,0.857707509881423,0.0896930745213322,2.0,0,learner_xgboost_robust_all_floor_0p0_quality_loose,learner_robustness,atm_straddle_30d,loose
QQQ,107899,2021,252,0.1984126984126984,0.10714285714285714,,,,0.12301587301587301,0.00960176155181082,0.059581567681143206,0.059581567681143206,0.07424935432456294,0.07424935432456294,0.059581567681143206,0.07709363428138082,,,,0.014667786643419733,0.07424935432456294,0.07424935432456294,,,,0.0030097872970087252,0.010152924363687239,0.011145394552954588,,,,0.009474546574283935,1.0,0.003464437495666488,2.0,0,learner_xgboost_robust_all_floor_0p0_quality_loose,learner_robustness,atm_straddle_30d,loose
QQQ,107899,2022,251,0.2151394422310757,0.250996015936255,,,,0.11155378486055777,0.015123712294018278,0.15739083002169293,0.15739083002169293,0.19875349396221653,0.19875349396221653,0.15739083002169293,0.1340027579716869,,,,0.0413626639405236,0.19875349396221653,0.19875349396221653,,,,0.007742249933770302,0.028518858510310555,0.03123668471355399,,,,0.02610522810059012,0.5856573705179283,0.18710673607677747,2.0,0,learner_xgboost_robust_all_floor_0p0_quality_loose,learner_robustness,atm_straddle_30d,loose
